blame_mean,blame_minus_neutral,cohen_d,cohen_dz,it_div_pt,it_mean,it_minus_pt,it_sem,layer,metric,neutral_mean,p,paired_t,pt_mean,pt_sem,q_bh,significant_q05,welch_t
1033.9087924660814,-328.3813818347428,-1.0607689951806476,,,,,,18,PT_raw_blame_vs_neutral,1362.2901743008242,1.206803432749293e-07,,,,6.069629830620536e-07,True,-6.587444282778374
1071.6753710685498,-325.335356804871,-1.0275663761021616,,,,,,19,PT_raw_blame_vs_neutral,1397.0107278734208,1.4916236785025371e-07,,,,6.069629830620536e-07,True,-6.45637858442118
1168.2657055214356,-256.29927623444314,-1.2136778740556655,,,,,,20,PT_raw_blame_vs_neutral,1424.5649817558788,3.7834742042103258e-06,,,,5.16579335024113e-06,True,-6.206652973140884
1150.1742717805005,-325.4847293672576,-0.9942703859019035,,,,,,21,PT_raw_blame_vs_neutral,1475.659001147758,1.7443120592983355e-07,,,,6.069629830620536e-07,True,-6.335910749403836
1280.940130114925,-249.75528363442504,-1.229720506387006,,,,,,22,PT_raw_blame_vs_neutral,1530.69541374935,3.9503125619491e-06,,,,5.16579335024113e-06,True,-6.227579470655778
1343.444814536242,-269.93766847078655,-1.2540736704862623,,,,,,23,PT_raw_blame_vs_neutral,1613.3824830070284,3.4868975813548564e-06,,,,5.1545442506984834e-06,True,-6.310968079510236
1325.8036328295377,-325.7038223220072,-0.9036461648022464,,,,,,24,PT_raw_blame_vs_neutral,1651.507455151545,2.8604361974198867e-07,,,,8.104569226023012e-07,True,-6.001945473675791
1471.6690758701475,-255.4259084068774,-1.0791859462916296,,,,,,25,PT_raw_blame_vs_neutral,1727.0949842770249,2.7992809641670514e-06,,,,4.7587776390839875e-06,True,-5.991692581848927
1371.3691770457676,-412.271702427141,-0.79981142578455,,,,,,26,PT_raw_blame_vs_neutral,1783.6408794729086,4.9160675469335965e-08,,,,3.3429259319148455e-07,True,-6.0386795352063904
1626.5792761690368,-245.7580990430681,-0.885194977276932,,,,,,27,PT_raw_blame_vs_neutral,1872.337375212105,4.587943404372623e-06,,,,5.571074133881043e-06,True,-5.43460396112668
1572.0568729253464,-423.5830369086227,-0.732592290111209,,,,,,28,PT_raw_blame_vs_neutral,1995.639909833969,1.7851852443001576e-07,,,,6.069629830620536e-07,True,-5.689282281684374
1813.468102234001,-245.35312494897244,-0.8042014861402782,,,,,,29,PT_raw_blame_vs_neutral,2058.8212271829734,4.205803937592961e-06,,,,5.296197551042988e-06,True,-5.261144058786102
1623.5054704159531,-438.0350947006284,-0.7317354023687198,,,,,,30,PT_raw_blame_vs_neutral,2061.5405651165815,1.5010412555585005e-07,,,,6.069629830620536e-07,True,-5.723079547616401
1640.4765599357997,-289.82531608760155,-0.6452173532009945,,,,,,31,PT_raw_blame_vs_neutral,1930.3018760234013,3.1519176575666505e-06,,,,5.103104778917435e-06,True,-4.995074490864493
1577.7217774550995,-273.19535940321794,-0.6314997487327458,,,,,,32,PT_raw_blame_vs_neutral,1850.9171368583175,5.898470191089581e-06,,,,6.915447810242957e-06,True,-4.844491060703476
1473.579132217918,-159.50351572092404,-0.6582780651396498,,,,,,33,PT_raw_blame_vs_neutral,1633.082647938842,0.00015428127601393318,,,,0.00016921172207979768,True,-4.190637518538767
0.7043126247583328,0.24200567231008702,0.11898530904402031,,,,,,0,IT_raw_blame_vs_neutral,0.46230695244824577,0.3167656416840525,,,,0.3474203812018641,False,1.0074882055851362
0.7310498470203944,0.26874289457214867,0.13250546517355197,,,,,,1,IT_raw_blame_vs_neutral,0.46230695244824577,0.2652653217515588,,,,0.30063403131843336,False,1.1219624374501374
0.7310498470203944,0.26874289457214867,0.13250546517355197,,,,,,2,IT_raw_blame_vs_neutral,0.46230695244824577,0.2652653217515588,,,,0.30063403131843336,False,1.1219624374501374
0.7310498470203944,0.26874289457214867,0.13250546517355197,,,,,,3,IT_raw_blame_vs_neutral,0.46230695244824577,0.2652653217515588,,,,0.30063403131843336,False,1.1219624374501374
0.7310498470203944,0.26874289457214867,0.13250546517355197,,,,,,4,IT_raw_blame_vs_neutral,0.46230695244824577,0.2652653217515588,,,,0.30063403131843336,False,1.1219624374501374
30.109557551954445,9.766680613749052,0.7482915774249296,,,,,,5,IT_raw_blame_vs_neutral,20.342876938205393,0.01414175769750833,,,,0.02449812950994486,True,2.8162393459547337
58.284142998923315,10.613759477140519,0.5764065287631525,,,,,,6,IT_raw_blame_vs_neutral,47.670383521782796,0.08320449391785764,,,,0.11787303305029832,False,1.88882428779262
76.86105012475522,10.205144067006273,0.4337629982080672,,,,,,7,IT_raw_blame_vs_neutral,66.65590605774895,0.15986199458089786,,,,0.20905030060578952,False,1.4944363026578888
134.24878943502583,5.964279282842057,0.13763979882707603,,,,,,8,IT_raw_blame_vs_neutral,128.28451015218377,0.508040179627681,,,,0.5234353365860955,False,0.6744701471658284
193.19748474281852,7.894800815042515,0.14513183306345673,,,,,,9,IT_raw_blame_vs_neutral,185.302683927776,0.4364982864844569,,,,0.46377942938973543,False,0.7912402576166636
280.1406901110811,-3.608580366727665,-0.04637453079832845,,,,,,10,IT_raw_blame_vs_neutral,283.74927047780875,0.7682972296322288,,,,0.7682972296322288,False,-0.296627877349263
335.354995812312,-18.707140976230107,-0.20015456892056702,,,,,,11,IT_raw_blame_vs_neutral,354.0621367885421,0.1369479001901291,,,,0.18624914425857558,False,-1.5029697208359203
368.8234490372814,-30.728629519298693,-0.2765588328191526,,,,,,12,IT_raw_blame_vs_neutral,399.5520785565801,0.032385888377245,,,,0.05005091840119682,False,-2.1746218282973233
373.2147308709333,-39.92124802948206,-0.33811867422420444,,,,,,13,IT_raw_blame_vs_neutral,413.13597890041535,0.009620693913396646,,,,0.020443974565967873,True,-2.6483611747418188
369.86841455186476,-41.501255548766494,-0.3992503698232214,,,,,,14,IT_raw_blame_vs_neutral,411.36967010063125,0.005646879217991682,,,,0.01305981188229348,True,-2.864157992280993
376.12105807075994,-41.01420486061471,-0.38915804173287233,,,,,,15,IT_raw_blame_vs_neutral,417.13526293137465,0.005761681712776535,,,,0.01305981188229348,True,-2.84893368437305
408.92667525168395,-45.793239044507516,-0.4022504703884265,,,,,,16,IT_raw_blame_vs_neutral,454.71991429619146,0.004153651944198416,,,,0.01176868050856218,True,-2.96165247938916
402.83005074805214,-38.81600032964445,-0.34772678840380644,,,,,,17,IT_raw_blame_vs_neutral,441.6460510776966,0.01225307699062759,,,,0.023144700982296557,True,-2.5692673021795778
418.38626374391697,-35.39114848325255,-0.30675841078270705,,,,,,18,IT_raw_blame_vs_neutral,453.7774122271695,0.025018011496199602,,,,0.040505351946227924,True,-2.2870912092859768
439.85619145634485,-34.52334211075373,-0.28465128999942224,,,,,,19,IT_raw_blame_vs_neutral,474.3795335670986,0.03692865051068527,,,,0.05459017901579562,False,-2.1243787012093733
446.0782246474908,-41.64122663793205,-0.33996640599051037,,,,,,20,IT_raw_blame_vs_neutral,487.71945128542285,0.014410664417614624,,,,0.02449812950994486,True,-2.507735325685352
467.30679400424987,-44.03461713259259,-0.34402794010686083,,,,,,21,IT_raw_blame_vs_neutral,511.34141113684245,0.011134851141288747,,,,0.022269702282577495,True,-2.599983161099646
483.98601657574926,-49.95075379018243,-0.3760328816744275,,,,,,22,IT_raw_blame_vs_neutral,533.9367703659317,0.005551204641341826,,,,0.01305981188229348,True,-2.8510971174683486
455.08137830475425,-105.68062549298224,-0.5264417296442356,,,,,,23,IT_raw_blame_vs_neutral,560.7620037977365,5.540642930504942e-05,,,,0.0006279395321238934,True,-4.238077457303508
507.8945942951021,-104.48902876348546,-0.5094550302464063,,,,,,24,IT_raw_blame_vs_neutral,612.3836230585875,9.331591215813373e-05,,,,0.0007375928592568524,True,-4.095579816794275
573.6860568039319,-106.08227226780093,-0.48227494785586966,,,,,,25,IT_raw_blame_vs_neutral,679.7683290717329,0.0001943670741615738,,,,0.0009440686459276442,True,-3.890014845011079
608.0514104586236,-109.81923308105866,-0.48716059350154833,,,,,,26,IT_raw_blame_vs_neutral,717.8706435396823,0.00016251385277205746,,,,0.0009209118323749922,True,-3.9409697576623715
616.0890016162242,-139.03745791578956,-0.5344392570001106,,,,,,27,IT_raw_blame_vs_neutral,755.1264595320138,3.5638726974645704e-05,,,,0.0006058583585689769,True,-4.358417604320906
697.2676722738319,-113.3268849757651,-0.45542648132767666,,,,,,28,IT_raw_blame_vs_neutral,810.594557249597,0.0006807467636914822,,,,0.002335737694819083,True,-3.5281074157549837
